ID,Name,Nationality,Age,Team,Contract_Period,Height_cm,Weight_kg,Positions,BP,foot,↓OVA,POT,Player_Tier,Growth,Value_Eur,Wage_Eur,Release_Clause_Eur,Offensive_Score,Total Stats,Base Stats,Hits
232250,Luke Amos,England,23,Queens Park Rangers,2020 ~ 2023,177.8,72.1,CDM CM,CM,Left,67,75,Starter,8,1000000.0,3000.0,2100000.0,279.5,1718,364,"
23"
242490,Sebastian Gomez,Colombia,24,Atlético Nacional,2019 ~ 2021,172.7,72.1,CDM CM,CDM,Left,67,76,Starter,9,1100000.0,2000.0,1800000.0,255.5,1720,378,"
2"
244794,Marko Alvir,Croatia,26,Viktoria Plzeň,2020 ~ 2023,180.3,78.0,CAM RW ST,RM,Right,67,70,Fodder,3,950000.0,500.0,2200000.0,322.0,1828,384,"
3"
184890,Cristian Chavez,Argentina,34,Jorge Wilstermann,2019 ~ 2023,170.2,64.9,CAM RW,CAM,Right,67,67,Fodder,0,375000.0,500.0,806000.0,329.5,1795,375,"
3"
251194,Tebogo Tlolane,South Africa,25,Orlando Pirates,2019 ~ 2023,170.2,62.1,LB LM LW,LB,Left,67,70,Fodder,3,850000.0,500.0,1900000.0,260.0,1551,338,"
1"
236859,Harrinson Mancilla,Colombia,28,Gimnasia y Esgrima La Plata,2020 ~ 2021,175.3,79.8,CDM CM,CDM,Right,67,67,Fodder,0,675000.0,6000.0,979000.0,247.0,1615,344,"
3"
190523,Edgar Benitez,Paraguay,32,Club Guaraní,2020 ~ 2023,175.3,73.9,LM CM,LM,Left,67,67,Fodder,0,600000.0,500.0,1300000.0,303.0,1650,352,"
4"
258875,Walter Rodriguez,Paraguay,24,Independiente Medellín,2020 ~ 2023,182.9,78.0,CM,CAM,Right,67,72,Starter,5,1000000.0,1000.0,1400000.0,285.5,1671,366,"
4"
221756,Gwang Hyeok Lee,Korea Republic,24,Pohang Steelers,2014 ~ 2025,170.2,59.9,LW RW,LM,Left,67,70,Fodder,3,975000.0,3000.0,1300000.0,295.0,1721,361,"
5"
228668,Matty Taylor,England,30,Oxford United,2020 ~ 2022,175.3,72.1,ST,ST,Right,67,67,Fodder,0,725000.0,4000.0,1300000.0,294.5,1719,356,"
3"
225853,Rayan Raveloson,Madagascar,23,ESTAC Troyes,2018 ~ 2021,182.9,73.0,CM RB,RWB,Right,67,75,Starter,8,1100000.0,3000.0,2200000.0,296.0,1833,400,"
7"
250941,Derrick Kohn,Germany,21,Willem II,2020 ~ 2023,180.3,73.0,LB,LB,Left,67,80,Starter,13,1300000.0,3000.0,2800000.0,274.0,1732,375,"
24"
237630,Alexandru Pascanu,Romania,21,SD Ponferradina,"Jun 30, 2022 On Loan",188.0,79.8,CB,CB,Right,67,80,Starter,13,1400000.0,2000.0,0.0,235.0,1614,353,"
16"
241726,Adrian Nilsen Pereira,Norway,20,PAOK,2020 ~ 2024,182.9,73.0,LB,LB,Left,67,78,Starter,11,1200000.0,500.0,2900000.0,285.5,1768,385,"
8"
245054,Dong Kyung Lee,Korea Republic,22,Ulsan Hyundai FC,2018 ~ 2023,175.3,68.0,RM CAM,CAM,Left,67,75,Starter,8,1100000.0,3000.0,1700000.0,296.5,1786,385,"
4"
220479,Patrick Olsen,Denmark,26,Aarhus GF,2020 ~ 2025,185.4,78.9,CM,CAM,Right,67,70,Fodder,3,925000.0,5000.0,1200000.0,303.5,1804,379,"
3"
180287,Dejan Damjanovic,Montenegro,38,Daegu FC,2019 ~ 2020,188.0,81.2,ST CF,ST,Right,67,67,Fodder,0,275000.0,3000.0,344000.0,330.0,1693,338,"
1"
200256,Thilo Leugers,Germany,29,SV Meppen,2016 ~ 2022,182.9,77.1,CDM,CDM,Left,67,67,Fodder,0,650000.0,1000.0,943000.0,303.5,1863,385,"
2"
222528,Lynden Gooch,United States,24,Sunderland,2012 ~ 2022,172.7,68.9,LW RW,CAM,Right,67,72,Starter,5,1000000.0,5000.0,1800000.0,311.5,1830,398,"
37"
247360,Leonidas Stergiou,Switzerland,18,FC St. Gallen,2019 ~ 2024,180.3,73.9,CB,CB,Right,67,86,World Class,19,1500000.0,1000.0,3100000.0,209.0,1529,331,"
342"
193344,Pascal Schurpf,Switzerland,30,FC Luzern,2017 ~ 2022,190.5,84.8,LM LW ST,ST,Left,67,67,Fodder,0,725000.0,5000.0,1100000.0,315.5,1861,398,"
2"
217153,Xi Wu,China PR,31,Jiangsu Suning FC,2013 ~ 2020,180.3,74.8,CM CDM,CM,Right,67,67,Fodder,0,650000.0,7000.0,1000000.0,321.5,1897,405,"
3"
231489,Aly Keita,Guinea,33,Östersunds FK,2013 ~ 2021,185.4,74.8,GK,GK,Right,67,67,Fodder,0,400000.0,2000.0,500000.0,62.5,1008,364,"
1"
234817,Stefan Knezevic,Switzerland,23,FC Luzern,2016 ~ 2022,188.0,81.2,CB,CB,Right,67,78,Starter,11,1200000.0,4000.0,2000000.0,230.0,1519,324,"
4"
200770,Fredrik Haugen,Norway,28,SK Brann,2011 ~ 2021,182.9,76.2,CM,CAM,Right,67,67,Fodder,0,750000.0,2000.0,938000.0,323.5,1919,404,"
1"
205378,Baptiste Valette,France,27,AS Nancy Lorraine,2019 ~ 2022,185.4,78.0,GK,GK,Right,67,68,Fodder,1,625000.0,2000.0,1100000.0,83.5,1082,374,"
1"
218178,Eduardo Aranda,Paraguay,35,Cusco FC,2020 ~ 2020,175.3,72.1,CM CDM,CM,Right,67,67,Fodder,0,325000.0,500.0,699000.0,291.0,1770,375,"
1"
222018,Rodrigo Arciero,Argentina,27,Club Atlético Banfield,2018 ~ 2021,180.3,77.1,RB,RB,Right,67,68,Fodder,1,750000.0,5000.0,1200000.0,245.0,1633,351,"
2"
230210,Eder Adolfo Pinhancos Dias,Brazil,24,Botafogo,2019 ~ 2023,177.8,74.8,CB LB,CB,Left,67,67,Fodder,0,725000.0,6000.0,1400000.0,203.0,1488,296,"
2"
241474,Jon Dagur orsteinsson,Iceland,21,Aarhus GF,2019 ~ 2022,177.8,66.2,LW,RM,Right,67,76,Starter,9,1200000.0,4000.0,1700000.0,292.5,1685,372,"
11"
243778,Marco Hiller,Germany,23,TSV 1860 München,2017 ~ 2022,188.0,88.9,GK,GK,Right,67,75,Starter,8,875000.0,650.0,1400000.0,71.5,957,356,"
8"
190530,Thomas Fontaine,Madagascar,29,FC Lorient,2019 ~ 2022,182.9,78.0,CB,CB,Left,67,67,Fodder,0,650000.0,9000.0,1300000.0,206.5,1486,321,"
3"
199747,Jesper Lauridsen,Denmark,29,Randers FC,2020 ~ 2023,182.9,78.0,LB,LB,Left,67,67,Fodder,0,625000.0,5000.0,781000.0,290.5,1758,375,"
1"
228419,Mads Juel Andersen,Denmark,22,Barnsley,2019 ~ 2023,193.0,82.1,CB,CB,Right,67,76,Starter,9,1100000.0,4000.0,2300000.0,221.5,1463,313,"
9"
233795,Ben Brereton,England,21,Blackburn Rovers,2019 ~ 2022,188.0,74.8,ST RW LW,ST,Right,67,77,Starter,10,1300000.0,12000.0,2700000.0,296.0,1716,383,"
44"
192067,Sergio Dutra Junior,Brazil,32,Shimizu S-Pulse,2019 ~ 2021,188.0,76.2,ST CAM LM,ST,Right,67,67,Fodder,0,600000.0,2000.0,750000.0,312.5,1703,362,"
3"
163652,Anthony Scaramozzino,France,35,Pau FC,2020 ~ 2022,180.3,72.1,LB,LB,Left,67,67,Fodder,0,220000.0,1000.0,385000.0,252.0,1646,352,"
1"
229956,Lawrence Ati Zigi,Ghana,23,FC St. Gallen,2020 ~ 2023,188.0,83.0,GK,GK,Right,67,77,Starter,10,975000.0,3000.0,1600000.0,93.0,1139,365,"
6"
191556,Yasushi Endo,Japan,32,Kashima Antlers,2007 ~ 2021,167.6,68.9,RM ST,RM,Left,67,67,Fodder,0,600000.0,4000.0,750000.0,334.5,1788,355,"
2"
219461,Erik Palmer-Brown,United States,23,FK Austria Wien,2018 ~ 2022,188.0,88.0,CB,CB,Right,67,74,Starter,7,975000.0,5000.0,1600000.0,229.0,1551,334,"
20"
252485,Samuel Obeng,Ghana,23,Real Oviedo,2019 ~ 2023,182.9,73.9,ST LM,ST,Left,67,76,Starter,9,1200000.0,4000.0,2100000.0,264.0,1592,356,"
22"
194885,Cristian Erbes,Argentina,30,Atlético Tucumán,2019 ~ 2021,172.7,72.1,CDM RM CM,CDM,Right,67,67,Fodder,0,625000.0,4000.0,906000.0,293.5,1787,371,"
2"
220230,Pawe Bochniewicz,Poland,24,SC Heerenveen,2020 ~ 2023,193.0,84.8,CB,CB,Left,67,73,Starter,6,950000.0,3000.0,1600000.0,209.5,1400,307,"
14"
165190,Joe Ledley,Wales,33,Newcastle Jets,2020 ~ 2020,182.9,73.0,CDM,CB,Left,67,67,Fodder,0,375000.0,2000.0,469000.0,310.0,1848,379,"
3"
238662,Tymoteusz Puchacz,Poland,21,Lech Poznań,2017 ~ 2023,180.3,73.9,LB LM RM,LB,Left,67,80,Starter,13,1300000.0,3000.0,2600000.0,269.5,1773,401,"
24"
186950,Fabio Daprela,Switzerland,29,FC Lugano,2017 ~ 2023,182.9,76.2,CB LWB,CB,Left,67,68,Fodder,1,725000.0,3000.0,1100000.0,286.0,1818,399,"
2"
192582,Chris Shields,Republic of Ireland,29,Dundalk,2012 ~ 2021,185.4,78.0,CDM CM,CDM,Right,67,67,Fodder,0,650000.0,2000.0,1000000.0,273.5,1709,354,"
4"
207943,Ewerton da Silva Pereira,Brazil,27,Urawa Red Diamonds,"Dec 31, 2020 On Loan",180.3,73.0,CM CDM,CDM,Right,67,68,Fodder,1,850000.0,5000.0,0.0,308.0,1864,386,"
5"
212039,Saeed Al Muwallad,Saudi Arabia,29,Al Ahli,2017 ~ 2021,182.9,73.9,RB,RB,Right,67,67,Fodder,0,625000.0,12000.0,1100000.0,280.0,1773,386,"
2"
212807,Kekuta Manneh,United States,25,New England Revolution,2020 ~ 2020,175.3,64.0,RW LW,RM,Right,67,69,Fodder,2,925000.0,3000.0,1500000.0,297.5,1741,375,"
28"
237895,Vito van Crooij,Netherlands,24,VVV-Venlo,2020 ~ 2024,177.8,69.9,LW RW,RM,Right,67,71,Starter,4,1000000.0,3000.0,1500000.0,315.5,1803,379,"
3"
251719,Mateo Farrero,Ecuador,27,Ecuador,Free,167.6,68.9,CAM,RW,Right,67,67,Fodder,0,0.0,0.0,0.0,315.0,1858,382,"
17"
251975,Carlos Julio Martinez,Dominican Republic,26,CD Mirandés,2018 ~ 2021,170.2,73.0,RB,RB,Right,67,70,Fodder,3,825000.0,3000.0,1300000.0,251.0,1631,351,"
2"
212040,Ulrik Yttergard Jenssen,Norway,23,FC Nordsjælland,2018 ~ 2021,185.4,82.1,CB LB,CDM,Left,67,75,Starter,8,1000000.0,4000.0,1500000.0,300.0,1792,385,"
6"
244040,Patrick Schmidt,Germany,26,1. FC Heidenheim 1846,2018 ~ 2022,185.4,83.0,ST,ST,Right,67,68,Fodder,1,900000.0,9000.0,1500000.0,251.0,1542,332,"
2"
257352,Joseph Efford,United States,23,Waasland-Beveren,2020 ~ 2023,175.3,72.1,ST RW LW,CAM,Right,67,72,Starter,5,1000000.0,4000.0,1500000.0,305.0,1713,367,"
6"
192072,Adrian Stoian,Romania,29,FC Viitorul,2020 ~ 2021,180.3,69.9,LW CM,LW,Right,67,67,Fodder,0,750000.0,4000.0,1000000.0,338.0,1787,359,"
5"
192328,Philipp Huspek,Austria,29,SK Sturm Graz,2016 ~ 2022,172.7,68.9,RM RW,RM,Right,67,67,Fodder,0,750000.0,8000.0,1100000.0,291.0,1722,368,"
1"
229705,Jean-Kevin Duverne,France,22,Stade Brestois 29,2019 ~ 2023,182.9,71.2,CB RB,CB,Right,67,74,Starter,7,975000.0,5000.0,2100000.0,241.5,1604,341,"
5"
231753,Jeremy Livolant,France,22,En Avant de Guingamp,2016 ~ 2022,175.3,73.0,RM CM CAM,CAM,Right,67,76,Starter,9,1200000.0,3000.0,2400000.0,304.5,1781,381,"
1"
239945,Fernando Beltran,Mexico,22,Guadalajara,2015 ~ 2023,165.1,64.0,CM CDM,CAM,Right,67,77,Starter,10,1200000.0,13000.0,2300000.0,298.5,1771,373,"
27"
242249,Fausto Vera,Argentina,20,Argentinos Juniors,2018 ~ 2023,177.8,73.9,CM CDM,CM,Right,67,84,Elite,17,1700000.0,4000.0,3600000.0,299.5,1735,372,"
81"
253257,Sebastian Caceres,Uruguay,20,Club América,2020 ~ 2024,180.3,77.1,CB,CB,Right,67,79,Starter,12,1300000.0,8000.0,2500000.0,245.5,1619,350,"
8"
193097,Stephan Salger,Germany,30,TSV 1860 München,2020 ~ 2021,182.9,76.2,CB CDM LB,CB,Left,67,67,Fodder,0,625000.0,1000.0,906000.0,267.5,1712,365,"
7"
199498,Gavin Massey,England,27,Wigan Athletic,2017 ~ 2021,172.7,74.8,RM LM,RM,Right,67,67,Fodder,0,800000.0,2000.0,1400000.0,298.5,1747,379,"
4"
215370,Maximilian Hofmann,Austria,26,SK Rapid Wien,2013 ~ 2022,182.9,69.9,CB,CB,Right,67,69,Fodder,2,825000.0,9000.0,1300000.0,228.0,1623,336,"
1"
224330,Nicolas Stefanelli,Argentina,26,Unión La Calera,2020 ~ 2025,165.1,71.2,ST CAM LW,ST,Right,67,70,Fodder,3,975000.0,2000.0,1400000.0,298.5,1793,377,"
3"
228682,Raimundo Rebolledo,Chile,23,Universidad Católica,2014 ~ 2020,170.2,63.0,RB LB,RB,Right,67,71,Starter,4,875000.0,4000.0,1300000.0,243.0,1564,342,"
16"
171082,Steve De Ridder,Belgium,33,Sint-Truidense VV,2019 ~ 2021,177.8,71.2,CM CAM LM,CM,Right,67,67,Fodder,0,450000.0,5000.0,653000.0,333.5,1923,396,"
2"
213323,Saulo Decarli,Switzerland,28,VfL Bochum 1848,2019 ~ 2022,188.0,82.1,CB,CB,Right,67,69,Fodder,2,775000.0,6000.0,1300000.0,244.0,1570,338,"
2"
214603,Farid Diaz,Colombia,36,Nacional Asunción,2020 ~ 2021,170.2,69.9,LB,LB,Left,67,67,Fodder,0,140000.0,500.0,301000.0,288.0,1834,383,"
1"
220491,Emmanuel Gyasi,Ghana,26,Spezia,2017 ~ 2021,180.3,69.9,RW ST LW,RM,Right,67,68,Fodder,1,900000.0,500.0,2000000.0,291.5,1612,356,"
2"
223307,Jarosaw Kubicki,Poland,24,Lechia Gdańsk,2018 ~ 2021,177.8,68.9,CM CDM,CDM,Right,67,72,Starter,5,1000000.0,4000.0,1400000.0,286.0,1828,398,"
5"
229707,Jonathan Lewis,United States,23,Colorado Rapids,2019 ~ 2020,170.2,68.0,LM LW RM,CAM,Right,67,76,Starter,9,1200000.0,3000.0,2000000.0,297.0,1665,358,"
11"
238923,Robin Scheu,Germany,25,SV Sandhausen,2019 ~ 2021,177.8,73.9,RM CM ST,RM,Right,67,70,Fodder,3,950000.0,3000.0,1600000.0,269.0,1759,387,"
1"
205388,Edmond Akichi,Ivory Coast,30,AS Nancy Lorraine,2019 ~ 2022,177.8,74.8,CDM CM,CDM,Right,67,67,Fodder,0,625000.0,2000.0,1100000.0,280.0,1780,379,"
1"
237132,Gaetan Weissbeck,France,23,FC Sochaux-Montbéliard,2019 ~ 2022,177.8,69.9,CAM,CAM,Right,67,75,Starter,8,1100000.0,2000.0,2100000.0,323.5,1750,368,"
9"
203853,Maximilian Sax,Austria,27,FK Austria Wien,2018 ~ 2022,177.8,69.9,RM CAM CM,RM,Right,67,67,Fodder,0,800000.0,7000.0,1200000.0,305.5,1731,359,"
3"
224077,Luis Miguel Coimbra Aurelio,Portugal,31,CFR Cluj,2019 ~ 2025,177.8,72.1,CM CDM,CM,Right,67,67,Fodder,0,650000.0,5000.0,910000.0,320.0,1893,392,"
1"
239437,Philani Zulu,South Africa,27,Kaizer Chiefs,2017 ~ 2021,177.8,69.9,LM LB LW,ST,Left,67,67,Fodder,0,800000.0,500.0,1800000.0,317.5,1846,397,"
1"
241741,Anas Ouahim,Morocco,22,SV Sandhausen,2020 ~ 2023,175.3,68.0,RM CAM LM,RM,Right,67,74,Starter,7,1100000.0,3000.0,2000000.0,303.5,1699,354,"
3"
255565,Kaoru Mitoma,Japan,23,Kawasaki Frontale,2020 ~ 2021,177.8,71.2,LM,CAM,Right,67,74,Starter,7,1100000.0,4000.0,1700000.0,309.0,1797,383,"
8"
208974,Hattan Bahebri,Saudi Arabia,27,Al Hilal,2019 ~ 2022,170.2,63.0,LM RM,LM,Left,67,67,Fodder,0,800000.0,12000.0,1400000.0,305.0,1761,379,"
3"
215118,Fernando Manriquez,Chile,36,Coquimbo Unido,2020 ~ 2020,167.6,72.1,CM,CM,Right,67,67,Fodder,0,240000.0,1000.0,324000.0,328.0,1804,366,"
1"
222286,Gautier Lloris,France,24,AJ Auxerre,2020 ~ 2022,190.5,83.0,CB,CB,Left,67,70,Fodder,3,875000.0,2000.0,1600000.0,237.0,1520,325,"
5"
246350,Enzo Le Fee,France,20,FC Lorient,2018 ~ 2024,170.2,58.1,CAM CM CDM,CAM,Right,67,82,Elite,15,1700000.0,7000.0,4500000.0,312.0,1739,356,"
57"
253262,Jean Rosso,Uruguay,23,Liverpool Fútbol Club,2017 ~ 2024,177.8,72.1,RB,RB,Right,67,75,Starter,8,1000000.0,500.0,2400000.0,264.0,1672,357,"
1"
257358,Ander Vitoria Agirre,Spain,30,UD Logroñés,2018 ~ 2021,177.8,76.2,ST,ST,Right,67,67,Fodder,0,725000.0,4000.0,1100000.0,276.0,1563,333,"
3"
222031,Thato Mokeke,South Africa,29,South Africa,Free,175.3,68.9,CDM LB CM,CDM,Left,67,67,Fodder,0,0.0,0.0,0.0,291.5,1733,372,"
20"
230991,Fabrice-Jean Picault,United States,29,FC Dallas,2020 ~ 2021,172.7,64.0,ST LM RM,RW,Right,67,67,Fodder,0,750000.0,3000.0,1100000.0,311.5,1767,374,"
9"
171087,Christian Fernandez Salas,Spain,34,Real Oviedo,2016 ~ 2021,182.9,77.1,LB CB,LB,Left,67,67,Fodder,0,275000.0,4000.0,426000.0,292.5,1806,377,"
2"
246351,Valery Fernandez Estrada,Spain,20,Girona FC,2018 ~ 2023,182.9,74.8,LM RM RB,RM,Right,67,79,Starter,12,1400000.0,3000.0,2500000.0,286.5,1776,387,"
12"
255055,Stavros Vasilantonopoulos,Greece,28,AEK Athens,2015 ~ 2024,180.3,67.1,RB CDM,RB,Right,67,67,Fodder,0,650000.0,500.0,1400000.0,270.0,1714,371,"
2"
202064,Luis Carlos Arias,Colombia,35,Nacional Potosí,2020 ~ 2024,167.6,69.9,LM LB,LM,Left,67,67,Fodder,0,325000.0,500.0,699000.0,323.0,1960,406,"
1"
213328,Senna Miangue,Belgium,23,KAS Eupen,"Jun 30, 2021 On Loan",193.0,81.2,LB LM,LB,Left,67,73,Starter,6,925000.0,4000.0,0.0,287.0,1732,362,"
3"
236368,Giulio Maggiore,Italy,22,Spezia,2016 ~ 2023,182.9,68.9,CM,CM,Right,67,78,Starter,11,1300000.0,500.0,3100000.0,280.5,1740,371,"
8"
258384,Nassim Hnid,Tunisia,23,AEK Athens,2020 ~ 2024,190.5,78.9,CB,CB,Right,67,73,Starter,6,950000.0,500.0,2300000.0,195.5,1413,314,"
2"
223569,Nuha Marong Krubally,Gambia,27,Granada CF,2020 ~ 2022,193.0,79.8,ST,ST,Right,67,68,Fodder,1,900000.0,9000.0,2000000.0,298.0,1648,355,"
4"
224337,Matias Orihuela,Argentina,28,Newell's Old Boys,2019 ~ 2021,177.8,69.9,LB LM,LB,Left,67,67,Fodder,0,650000.0,5000.0,975000.0,284.5,1702,367,"
2"
225105,Cristo Gonzalez Perez,Spain,22,Udinese,2019 ~ 2024,177.8,73.9,ST LM CAM,CAM,Right,67,77,Starter,10,1200000.0,6000.0,2400000.0,311.0,1742,370,"
18"
236369,Cedric Zesiger,Switzerland,22,BSC Young Boys,2019 ~ 2023,193.0,89.8,CB LB,CB,Right,67,80,Starter,13,1400000.0,6000.0,3000000.0,211.5,1449,324,"
13"
243793,Allan Goncalves Sousa,Brazil,23,Vejle Boldklub,2017 ~ 2021,172.7,64.0,RM LM,LM,Left,67,72,Starter,5,1000000.0,4000.0,1300000.0,306.0,1716,357,"
8"
183377,Jonatan Tollas Nation,Norway,30,Vålerenga Fotball,2015 ~ 2020,188.0,86.2,CB,CB,Right,67,67,Fodder,0,625000.0,2000.0,781000.0,215.0,1532,337,"
1"
184913,David Hubert,Belgium,32,Oud-Heverlee Leuven,2017 ~ 2021,182.9,78.9,CDM CM,CDM,Right,67,67,Fodder,0,500000.0,5000.0,725000.0,280.5,1756,352,"
1"
186449,Liam Kelly,Scotland,30,Coventry City,2017 ~ 2021,188.0,88.0,CDM CM,CDM,Right,67,67,Fodder,0,625000.0,13000.0,1200000.0,291.0,1734,358,"
2"
205138,Ferhan Hasani,North Macedonia,30,HJK Helsinki,2020 ~ 2020,188.0,76.2,CAM LW,RW,Right,67,67,Fodder,0,725000.0,500.0,1600000.0,332.5,1840,386,"
4"
220754,Danilo Ortiz,Paraguay,27,Godoy Cruz,2017 ~ 2021,188.0,86.2,CB,CB,Left,67,69,Fodder,2,800000.0,4000.0,1200000.0,182.5,1410,301,"
1"
223826,Fang Mei,China PR,30,Guangzhou Evergrande Taobao FC,2014 ~ 2020,182.9,73.9,CB,CB,Right,67,67,Fodder,0,625000.0,7000.0,1000000.0,201.5,1473,323,"
1"
234834,Komnen Andric,Serbia,25,Dinamo Zagreb,2019 ~ 2023,188.0,86.2,ST,ST,Right,67,71,Starter,4,1000000.0,500.0,2300000.0,277.0,1544,338,"
3"
246866,Pedro Henrique Rocha Pelagio,Portugal,20,Clube Sport Marítimo,2018 ~ 2025,180.3,73.9,CM CDM,CAM,Right,67,77,Starter,10,1200000.0,3000.0,2800000.0,308.5,1763,373,"
4"
52306,Chris Brunt,Northern Ireland,35,Bristol City,2020 ~ 2021,185.4,83.9,CM CDM LM,CM,Left,67,67,Fodder,0,325000.0,11000.0,618000.0,357.0,1925,384,"
5"
187218,Miguel Jimenez,Mexico,30,Guadalajara,2010 ~ 2021,182.9,78.9,GK,GK,Right,67,68,Fodder,1,600000.0,11000.0,1100000.0,75.0,1072,377,"
1"
257362,Pablo Bobadilla Saenz,Spain,24,UD Logroñés,2018 ~ 2021,188.0,79.8,CB,CB,Right,67,75,Starter,8,1000000.0,3000.0,1800000.0,227.5,1514,331,"
6"
203603,Martin Pospisil,Czech Republic,29,Jagiellonia Białystok,2017 ~ 2021,177.8,78.0,CDM CAM,CM,Right,67,67,Fodder,0,650000.0,4000.0,878000.0,308.5,1892,391,"
1"
242003,Daam Foulon,Belgium,21,Benevento,2020 ~ 2023,180.3,78.0,LB,LB,Left,67,76,Starter,9,1100000.0,4000.0,2200000.0,273.5,1680,360,"
9"
185171,Adil Auassar,Netherlands,33,Sparta Rotterdam,2018 ~ 2021,185.4,79.8,CDM CM CB,CDM,Left,67,67,Fodder,0,375000.0,4000.0,544000.0,302.0,1772,365,"
3"
197716,Teal Bunbury,United States,30,New England Revolution,2014 ~ 2020,188.0,78.0,ST RM,ST,Right,67,67,Fodder,0,725000.0,3000.0,1100000.0,313.0,1773,378,"
7"
213588,Alejandro Sanchez,Argentina,33,Central Córdoba,2020 ~ 2021,188.0,88.0,GK,GK,Left,67,67,Fodder,0,400000.0,3000.0,580000.0,93.5,1033,352,"
2"
162900,Neil Kilkenny,Australia,34,Perth Glory,2018 ~ 2021,172.7,67.1,CM CDM,CDM,Right,67,67,Fodder,0,375000.0,3000.0,469000.0,301.5,1822,365,"
3"
233812,Anderson Lucoqui,Germany,22,DSC Arminia Bielefeld,2018 ~ 2021,180.3,74.8,LB LM,LWB,Left,67,76,Starter,9,1100000.0,6000.0,2200000.0,267.5,1742,381,"
15"
188756,Derrick Katuku Tshimanga,Belgium,31,Oud-Heverlee Leuven,2017 ~ 2021,175.3,72.1,LB CB,LB,Left,67,67,Fodder,0,550000.0,5000.0,798000.0,290.5,1823,393,"
1"
254548,Melvin Bard,France,19,Olympique Lyonnais,2019 ~ 2024,172.7,64.9,LB,LB,Left,67,83,Elite,16,1500000.0,8000.0,3800000.0,272.0,1741,379,"
99"
210005,Christoph Martschinko,Austria,26,FK Austria Wien,2015 ~ 2022,175.3,78.0,LB LWB,LB,Left,67,69,Fodder,2,800000.0,6000.0,1200000.0,294.0,1839,390,"
2"
230485,Dener Adao Rolim Leal,Brazil,20,Bahia,2019 ~ 2023,177.8,78.0,CAM RM,CAM,Right,67,67,Fodder,0,850000.0,4000.0,1600000.0,316.5,1698,356,"
3"
232533,Yuji Kajikawa,Japan,28,Yokohama F. Marinos,2020 ~ 2021,185.4,78.0,GK,GK,Right,67,68,Fodder,1,650000.0,4000.0,894000.0,78.0,1073,360,"
1"
236629,Christopher Operi,Ivory Coast,23,La Berrichonne de Châteauroux,2017 ~ 2021,182.9,78.0,LB,LB,Left,67,75,Starter,8,1000000.0,2000.0,2000000.0,280.5,1749,381,"
6"
237909,Ryohei Michibuchi,Japan,26,Vegalta Sendai,2019 ~ 2021,177.8,73.9,RM,RM,Right,67,68,Fodder,1,900000.0,2000.0,1200000.0,304.5,1780,382,"
2"
239701,Romano Schmid,Austria,20,SV Werder Bremen,2019 ~ 2023,175.3,73.0,CM CAM,CAM,Right,67,79,Starter,12,1300000.0,7000.0,2600000.0,300.5,1753,382,"
20"
203606,Jiri Skalak,Czech Republic,28,Millwall,2018 ~ 2021,177.8,76.2,LM RM LW,LM,Right,67,67,Fodder,0,775000.0,6000.0,1500000.0,327.0,1739,354,"
11"
226646,Felipe Banguero,Colombia,31,Millonarios FC,2017 ~ 2020,180.3,73.9,LB,LB,Left,67,67,Fodder,0,550000.0,2000.0,743000.0,243.0,1576,352,"
2"
253526,Jorge Bazan,Peru,29,Sport Huancayo,2019 ~ 2020,170.2,68.9,LW RW CAM,LW,Right,67,67,Fodder,0,750000.0,500.0,1600000.0,287.0,1650,351,"
2"
205655,Angus MacDonald,England,27,Rotherham United,2020 ~ 2022,182.9,69.9,CB,CB,Right,67,69,Fodder,2,800000.0,13000.0,1500000.0,201.5,1449,309,"
3"
214615,Jefferson Duque,Colombia,33,Atlético Nacional,2019 ~ 2025,182.9,78.9,ST,ST,Right,67,67,Fodder,0,475000.0,2000.0,665000.0,283.5,1657,351,"
1"
224855,George Byers,Scotland,24,Swansea City,2016 ~ 2022,180.3,73.0,CM CDM CAM,CM,Right,67,73,Starter,6,1000000.0,8000.0,2100000.0,292.0,1728,369,"
11"
239703,Merveille Biankadi,Germany,25,1. FC Heidenheim 1846,2019 ~ 2023,180.3,78.0,LM LW RM,RM,Right,67,70,Fodder,3,950000.0,8000.0,1600000.0,287.5,1775,397,"
2"
241240,Tatsuya Ito,Japan,23,Sint-Truidense VV,2019 ~ 2023,162.6,59.0,LM RM,CAM,Left,67,73,Starter,6,1000000.0,5000.0,1700000.0,278.0,1572,324,"
30"
179544,Youssouf Mulumbu,DR Congo,33,Kilmarnock,2020 ~ 2021,175.3,76.2,CM CDM,CM,Right,67,67,Fodder,0,450000.0,3000.0,788000.0,293.0,1809,378,"
4"
200793,Clark Robertson,Scotland,26,Rotherham United,2018 ~ 2021,188.0,76.2,CB,CB,Left,67,70,Fodder,3,850000.0,13000.0,1600000.0,232.5,1584,342,"
2"
210521,Sokol Cikalleshi,Albania,29,Atiker Konyaspor,2020 ~ 2022,185.4,79.8,ST,ST,Right,67,67,Fodder,0,750000.0,7000.0,1500000.0,302.5,1598,351,"
1"
182617,Danny Hylton,England,31,Luton Town,2016 ~ 2022,182.9,71.2,ST,ST,Right,67,67,Fodder,0,675000.0,6000.0,1200000.0,294.0,1775,376,"
4"
